id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
58834,27-02-2018 12:48,Moving,0,D1802216,9.8102E+14,Obie,Labrador Retriever/Pitbull,Black,Dog,2 years 2 months.,Male,Dog room B,17-03-2018 00:00,Foster,0,20-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58834,27-02-2018 12:48,Moving,0,D1802216,9.8102E+14,Obie,Labrador Retriever/Pitbull,Black,Dog,2 years 2 months.,Male,Dog room B,20-03-2018 00:00,Adoption,0,12-04-2018 00:00,Biting,,Court Order/ Legal,0,0,0
58834,27-02-2018 12:48,Moving,0,D1802216,9.8102E+14,Obie,Labrador Retriever/Pitbull,Black,Dog,2 years 2 months.,Male,Dog room B,09-05-2018 00:00,Adoption,0,18-05-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58834,27-02-2018 12:48,Moving,0,D1802216,9.8102E+14,Obie,Labrador Retriever/Pitbull,Black,Dog,2 years 2 months.,Male,Dog room B,01-06-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58835,27-02-2018 12:50,Moving,0,D1802217,9.8102E+14,Bella,Labrador Retriever/Pitbull,Black,Dog,1 year 10 months.,Female,Adoptable Dogs,14-03-2018 00:00,Foster,0,22-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58835,27-02-2018 12:50,Moving,0,D1802217,9.8102E+14,Bella,Labrador Retriever/Pitbull,Black,Dog,1 year 10 months.,Female,Adoptable Dogs,23-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58836,27-02-2018 13:18,Owner Deceased,0,C1802197,9.8102E+14,Classical,Domestic Short Hair,Black and grey,Cat,1 year 1 month.,Male,Adoptable Cat Middle Colony,12-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58837,27-02-2018 15:42,Incompatible with owner lifestyle,0,D1802269,9.8102E+14,Koa,Coonhound,Black and Tan,Dog,3 years 3 months.,Female,Office,10-03-2018 00:00,Adoption,0,17-04-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58837,27-02-2018 15:42,Incompatible with owner lifestyle,0,D1802269,9.8102E+14,Koa,Coonhound,Black and Tan,Dog,3 years 3 months.,Female,Office,24-04-2018 00:00,Adoption,0,24-04-2019 00:00,Stray,,Court Order/ Legal,0,0,0
58837,27-02-2018 15:42,Incompatible with owner lifestyle,0,D1802269,9.8102E+14,Koa,Coonhound,Black and Tan,Dog,3 years 3 months.,Female,Office,01-06-2019 00:00,Foster,0,11-06-2019 00:00,Stray,,Court Order/ Legal,0,0,0
58837,27-02-2018 15:42,Incompatible with owner lifestyle,0,D1802269,9.8102E+14,Koa,Coonhound,Black and Tan,Dog,3 years 3 months.,Female,Office,11-06-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58839,27-02-2018 16:15,Unable to Afford,0,D1802218,9.8102E+14,Ginger,Labrador Retriever/Shepherd,Golden,Dog,1 year 2 months.,Female,Adoptable Dogs,06-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58840,27-02-2018 16:15,Unable to Afford,0,D1802219,9.8102E+14,Goldie,Labrador Retriever/Golden Retriever,Golden,Dog,1 year 2 months.,Female,Adoptable Dogs,07-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58841,27-02-2018 16:19,Stray,0,D1802214,9.8102E+14,Duke,Labrador Retriever/Pitbull,Yellow,Dog,2 years 8 months.,Male,Dog room D,27-02-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58843,27-02-2018 18:47,Stray,0,D1802278,0A113C507A,Max,Golden Retriever/Mix,Golden,Dog,10 years 7 months.,Male,Dog room D,28-02-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58845,28-02-2018 12:04,Stray,0,D1802215,9.8102E+14,Franceen,Coonhound,Black merle,Dog,10 years 9 months.,Female,Adoptable Dogs,19-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58846,28-02-2018 13:42,Stray,0,D1802220,9.8102E+14,Professor Dumbledore,Basset Hound/Schnauzer,Brindle,Dog,1 year 2 months.,Male,Adoptable Dogs,02-03-2018 00:00,Foster,0,12-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58846,28-02-2018 13:42,Stray,0,D1802220,9.8102E+14,Professor Dumbledore,Basset Hound/Schnauzer,Brindle,Dog,1 year 2 months.,Male,Adoptable Dogs,13-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58847,28-02-2018 13:42,Stray,0,D1802221,9.8102E+14,Neville,Coonhound,Tricolour,Dog,7 years 2 months.,Male,Dog room D,14-03-2018 00:00,Adoption,0,01-05-2018 00:00,Rabies Monitoring,,Court Order/ Legal,0,0,0
58847,28-02-2018 13:42,Stray,0,D1802221,9.8102E+14,Neville,Coonhound,Tricolour,Dog,7 years 2 months.,Male,Dog room D,08-06-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58848,28-02-2018 13:52,Biting,0,D1802222,9.8102E+14,Cooper,Rat Terrier/Jack Russell Terrier,White and Brown,Dog,1 year 3 months.,Male,Adoptable Dogs,02-03-2018 00:00,Foster,0,06-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58848,28-02-2018 13:52,Biting,0,D1802222,9.8102E+14,Cooper,Rat Terrier/Jack Russell Terrier,White and Brown,Dog,1 year 3 months.,Male,Adoptable Dogs,14-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58850,28-02-2018 15:17,Incompatible with owner lifestyle,0,D1802223,9.8102E+14,Molly,Bluetick Coonhound/Heeler,Blue merle,Dog,4 years 1 month.,Female,Adoptable Dogs,24-03-2018 00:00,Foster,0,26-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58850,28-02-2018 15:17,Incompatible with owner lifestyle,0,D1802223,9.8102E+14,Molly,Bluetick Coonhound/Heeler,Blue merle,Dog,4 years 1 month.,Female,Adoptable Dogs,26-03-2018 00:00,Foster,0,28-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58850,28-02-2018 15:17,Incompatible with owner lifestyle,0,D1802223,9.8102E+14,Molly,Bluetick Coonhound/Heeler,Blue merle,Dog,4 years 1 month.,Female,Adoptable Dogs,28-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58851,01-03-2018 07:34,Sick/Injured,0,C1803209,9.8102E+14,Dante,Domestic Short Hair,Black and Brown,Cat,1 year 8 months.,Male,Adoptable Cat Middle Colony,10-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58853,01-03-2018 10:16,Owner Deceased,0,C1803211,9.8102E+14,Jazz,Domestic Short Hair,Buff and white,Cat,1 year 7 months.,Female,Adoptable Cat Big Colony,15-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58854,01-03-2018 10:52,Stray,0,D1803222,9.8102E+14,Phoenix,Labrador Retriever,Black,Dog,1 year 0 months.,Female,Adoptable Dogs,10-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58855,01-03-2018 13:53,Stray,0,D1803223,9.8102E+14,Drew,Pitbull/Shepherd,Brindle,Dog,2 years 8 months.,Male,Adoptable Dogs,25-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58856,01-03-2018 15:16,Incompatible with owner lifestyle,0,D1803224,0A133F432B,Mr. Bingley,Border Collie,Black and White,Dog,6 years 11 months.,Male,Adoptable Dogs,02-03-2018 00:00,Foster,0,15-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58856,01-03-2018 15:16,Incompatible with owner lifestyle,0,D1803224,0A133F432B,Mr. Bingley,Border Collie,Black and White,Dog,6 years 11 months.,Male,Adoptable Dogs,31-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58857,01-03-2018 16:20,Stray,0,D1803225,,Arianna,Terrier,Apricot,Dog,2 years 7 months.,Female,Dog room D,02-03-2018 00:00,Reclaimed,0,01-10-2018 00:00,Police Assist,,Court Order/ Legal,0,0,0
58857,01-03-2018 16:20,Stray,0,D1803225,,Arianna,Terrier,Apricot,Dog,2 years 7 months.,Female,Dog room D,03-10-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58858,01-03-2018 16:39,Stray,0,C1803226,,Cordova,Domestic Short Hair,Black,Cat,2 years 0 months.,Female,Cat room B,12-03-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58859,01-03-2018 16:39,Stray,0,C1803227,,Chaos,Domestic Short Hair,Black,Cat,1 year 11 months.,Male,Cat room B,12-03-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58860,01-03-2018 19:50,Police Assist,0,D1803212,,Sable,Pitbull,Red,Dog,2 years 8 months.,Female,Dog room Isolation,06-03-2018 00:00,Reclaimed,0,15-08-2018 00:00,Biting,,Court Order/ Legal,0,0,0
58860,01-03-2018 19:50,Police Assist,0,D1803212,,Sable,Pitbull,Red,Dog,2 years 8 months.,Female,Dog room Isolation,11-09-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58861,01-03-2018 19:53,Police Assist,0,D1803213,9.8102E+14,Clyde,Pit Bull Terrier/Labrador Retriever,Brown,Dog,6 years 0 months.,Male,Dog room Isolation,06-03-2018 00:00,Reclaimed,0,15-08-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58861,01-03-2018 19:53,Police Assist,0,D1803213,9.8102E+14,Clyde,Pit Bull Terrier/Labrador Retriever,Brown,Dog,6 years 0 months.,Male,Dog room Isolation,05-02-2019 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58862,01-03-2018 19:56,Police Assist,0,D1803214,9.8102E+14,Gnocchi,Labrador Retriever/Mix,Black,Dog,1 year 2 months.,Female,Office,06-03-2018 00:00,Reclaimed,0,06-03-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58862,01-03-2018 19:56,Police Assist,0,D1803214,9.8102E+14,Gnocchi,Labrador Retriever/Mix,Black,Dog,1 year 2 months.,Female,Office,13-03-2018 00:00,Adoption,0,10-10-2018 00:00,Moving,,Court Order/ Legal,0,0,0
58862,01-03-2018 19:56,Police Assist,0,D1803214,9.8102E+14,Gnocchi,Labrador Retriever/Mix,Black,Dog,1 year 2 months.,Female,Office,28-10-2018 00:00,Foster,0,30-10-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58862,01-03-2018 19:56,Police Assist,0,D1803214,9.8102E+14,Gnocchi,Labrador Retriever/Mix,Black,Dog,1 year 2 months.,Female,Office,12-12-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58863,01-03-2018 19:56,Police Assist,0,D1803215,9.8102E+14,Pasta,Pitbull/Labrador Retriever,Black,Dog,1 year 4 months.,Male,Adoptable Dogs,06-03-2018 00:00,Reclaimed,0,06-03-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58863,01-03-2018 19:56,Police Assist,0,D1803215,9.8102E+14,Pasta,Pitbull/Labrador Retriever,Black,Dog,1 year 4 months.,Male,Adoptable Dogs,09-03-2018 00:00,Adoption,0,25-03-2019 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58863,01-03-2018 19:56,Police Assist,0,D1803215,9.8102E+14,Pasta,Pitbull/Labrador Retriever,Black,Dog,1 year 4 months.,Male,Adoptable Dogs,08-04-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58864,01-03-2018 19:56,Police Assist,0,D1803216,9.8102E+14,Falafel,Pitbull/Labrador Retriever,Tan,Dog,1 year 2 months.,Male,Adoptable Dogs,06-03-2018 00:00,Reclaimed,0,06-03-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58864,01-03-2018 19:56,Police Assist,0,D1803216,9.8102E+14,Falafel,Pitbull/Labrador Retriever,Tan,Dog,1 year 2 months.,Male,Adoptable Dogs,11-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58867,02-03-2018 15:49,Stray,0,D1803228,,Kasey,Dachshund,Red,Dog,16 years 8 months.,Female,Dog room C,03-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58869,03-03-2018 12:12,Incompatible with owner lifestyle,0,C1803225,9.8102E+14,Mamma Girl,Domestic Short Hair,Black and Brown,Cat,2 years 11 months.,Female,Adoptable Cat Middle Colony,08-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58870,03-03-2018 12:21,Sick/Injured,0,C1803229,9.8102E+14,Orion,Domestic Short Hair,Black,Cat,2 years 8 months.,Male,Adoptable Cat Kennels,02-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58871,03-03-2018 14:14,Allergies,0,C1803228,9.8102E+14,Charlotte,Domestic Short Hair,Black and Brown,Cat,6 years 8 months.,Female,Adoptable Cat Big Colony,30-06-2018 00:00,Foster,0,24-08-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58871,03-03-2018 14:14,Allergies,0,C1803228,9.8102E+14,Charlotte,Domestic Short Hair,Black and Brown,Cat,6 years 8 months.,Female,Adoptable Cat Big Colony,24-08-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58872,03-03-2018 14:17,Allergies,0,C1803230,9.8102E+14,Amy,Domestic Short Hair,Grey and White,Cat,3 years 8 months.,Female,Adoptable Cat Big Colony,12-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58873,03-03-2018 15:08,Stray,0,D1803230,9.8102E+14,Banker,Chihuahua/Boxer,Brindle,Dog,1 year 6 months.,Male,Adoptable Dogs,12-03-2018 00:00,Foster,0,31-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58873,03-03-2018 15:08,Stray,0,D1803230,9.8102E+14,Banker,Chihuahua/Boxer,Brindle,Dog,1 year 6 months.,Male,Adoptable Dogs,03-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58874,03-03-2018 15:32,Marriage/Relationship split,0,D1803231,496F6D465B,Harley,Pug/Beagle,Fawn,Dog,9 years 5 months.,Male,Adoptable Dogs,12-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58875,03-03-2018 16:21,Stray,0,D1803232,9.8102E+14,Hamilton,Pug/Beagle,Fawn,Dog,7 years 8 months.,Male,Adoptable Dogs,18-03-2018 00:00,Adoption,0,28-08-2018 00:00,Police Assist,,Court Order/ Legal,0,0,0
58875,03-03-2018 16:21,Stray,0,D1803232,9.8102E+14,Hamilton,Pug/Beagle,Fawn,Dog,7 years 8 months.,Male,Adoptable Dogs,31-08-2018 00:00,Reclaimed,0,31-08-2018 00:00,Unsuitable Accommodation,,Court Order/ Legal,0,0,0
58875,03-03-2018 16:21,Stray,0,D1803232,9.8102E+14,Hamilton,Pug/Beagle,Fawn,Dog,7 years 8 months.,Male,Adoptable Dogs,01-09-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58877,04-03-2018 13:22,Stray,0,C1803233,9.8102E+14,Baker,Domestic Short Hair,Orange and White,Cat,1 year 5 months.,Male,Adoptable Cat Kennels,18-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58878,04-03-2018 14:27,Stray,0,C1803234,9.8102E+14,Clark,Domestic Short Hair,Grey and White,Cat,2 years 9 months.,Male,Adoptable Cat Glass Colony,06-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58881,05-03-2018 12:24,Stray,0,C1803235,0A12174B6F,Bubby,Domestic Short Hair,Black,Cat,6 years 8 months.,Male,Adoptable Cat Big Colony,19-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58882,05-03-2018 12:28,Stray,0,C1803236,9.8102E+14,Iris,Siamese,Silver,Cat,5 years 0 months.,Female,Adoptable Cat Kennels,17-03-2018 00:00,Foster,0,21-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58882,05-03-2018 12:28,Stray,0,C1803236,9.8102E+14,Iris,Siamese,Silver,Cat,5 years 0 months.,Female,Adoptable Cat Kennels,21-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58883,05-03-2018 12:32,Stray,0,C1803237,9.8102E+14,Lucky,Domestic Long Hair,Black and White,Cat,3 years 8 months.,Male,Adoptable Cat Kennels,06-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58884,05-03-2018 12:43,Stray,0,D1803218,,Doc,Beagle/Mix,Red,Dog,1 year 5 months.,Male,Dog room C,07-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58887,05-03-2018 17:54,Police Assist,0,D1803219,9.8102E+14,Benny,Pitbull,Fawn,Dog,10 months.,Male,Adoptable Dogs,13-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58888,06-03-2018 14:27,Owner Deceased,0,D1803220,,Snuffy,Yorkshire Terrier,Black and Tan,Dog,8 years 9 months.,Male,Dog room A,12-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58889,06-03-2018 14:31,Owner Deceased,0,D1803221,,Sassy,Yorkshire Terrier,Siver and Tan,Dog,3 years 8 months.,Female,Dog room A,12-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58891,06-03-2018 15:42,Moving,0,F1803233,,Riko,Ferret,White and Tan,Ferret,3 years 8 months.,Male,Lobby,09-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58892,06-03-2018 15:42,Moving,0,F1803234,,Doodles,Ferret,White and Black,Ferret,2 years 3 months.,Male,Lobby,09-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58893,06-03-2018 16:03,Unsuitable Accommodation,0,G1803238,,Big Momma,American Crested,Calico,Guinea Pig,1 year 8 months.,Female,Lobby,23-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58894,06-03-2018 16:03,Unsuitable Accommodation,0,G1803239,,Smokey,American Short hair,Tan and Brown,Guinea Pig,1 year 8 months.,Male,Cat room A,12-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58895,06-03-2018 16:03,Unsuitable Accommodation,0,G1803240,,Chocolate,American Short hair,Brown and White,Guinea Pig,1 year 8 months.,Male,Cat room A,12-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58897,07-03-2018 12:25,Stray,0,C1803241,9.8102E+14,Rajah,Domestic Short Hair,Orange and White,Cat,4 years 8 months.,Male,Adoptable Cat Kennels,29-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58899,07-03-2018 14:20,Incompatible with owner lifestyle,0,C1803238,9.8102E+14,Omar Goodness,Domestic Short Hair,Black and White,Cat,8 years 2 months.,Male,Adoptable Cat Big Colony,07-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58900,07-03-2018 15:33,Stray,0,D1803242,,Maxi,Terrier,Black and White,Dog,9 years 10 months.,Male,Dog room A,08-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58901,07-03-2018 15:57,Incompatible with owner lifestyle,0,D1803239,9.85112E+14,Polly Anna,Beagle,Brown and White,Dog,9 years 8 months.,Female,Dog room A,11-03-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58903,07-03-2018 16:24,Incompatible with owner lifestyle,0,D1803240,9.8102E+14,Matty,Boxer/Coonhound,Red,Dog,1 year 5 months.,Female,Dog room D,13-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58904,07-03-2018 16:29,Stray,0,D1803226,9.85112E+14,Diego,Labrador Retriever,Black,Dog,1 year 11 months.,Male,Dog room D,07-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58906,08-03-2018 13:21,Moving,0,D1803241,9.8102E+14,Achilles,Pitbull,Blue,Dog,1 year 5 months.,Male,Adoptable Dogs,14-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58907,08-03-2018 14:58,Incompatible with owner lifestyle,0,R1803242,,Mopsy,Dutch,Brown and White,House Rabbit,1 year 2 months.,Male,Small Animal room,06-07-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58908,08-03-2018 14:58,Incompatible with owner lifestyle,0,R1803243,,Flopsy,Dutch,Black and White,House Rabbit,1 year 2 months.,Male,Small Animal room,06-07-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58910,09-03-2018 12:01,Allergies,0,R1803244,,Snowball,American,White and Black,House Rabbit,6 years 9 months.,Female,Small Animal room,04-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58911,09-03-2018 12:21,Moving,0,G1803245,,Pepsi,American Crested,Calico,Guinea Pig,4 years 2 months.,Female,Lobby,10-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58912,09-03-2018 12:21,Moving,0,G1803246,,Sprite,American Crested,Dilute calico,Guinea Pig,5 years 9 months.,Female,Lobby,10-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58913,09-03-2018 12:21,Moving,0,G1803247,,Makenzie,American Crested,Calico,Guinea Pig,5 years 9 months.,Female,Small Animal room,18-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58914,09-03-2018 15:19,Incompatible with owner lifestyle,0,R1803248,,Persephone,Lionhead,White and Brown,House Rabbit,1 year 2 months.,Female,Small Animal room,10-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58915,09-03-2018 15:42,Allergies,0,D1803249,9.8102E+14,Ruby,Beagle,Tricolour,Dog,9 years 8 months.,Female,Adoptable Dogs,15-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58918,10-03-2018 10:04,Stray,0,C1803244,,Genius,Domestic Short Hair,Grey and White,Cat,6 years 2 months.,Male,Cat room B,14-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58919,10-03-2018 12:06,Stray,0,C1803245,9.8102E+14,Darth Vader,Domestic Short Hair,Black and White,Cat,1 year 6 months.,Male,Adoptable Cat Glass Colony,26-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58920,10-03-2018 12:20,Stray,0,D1803246,9.8102E+14,Twix,Rottweiler/Hound,Black and Tan,Dog,2 years 8 months.,Female,Adoptable Dogs,21-03-2018 00:00,Foster,0,22-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58920,10-03-2018 12:20,Stray,0,D1803246,9.8102E+14,Twix,Rottweiler/Hound,Black and Tan,Dog,2 years 8 months.,Female,Adoptable Dogs,31-03-2018 00:00,Foster,0,14-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58920,10-03-2018 12:20,Stray,0,D1803246,9.8102E+14,Twix,Rottweiler/Hound,Black and Tan,Dog,2 years 8 months.,Female,Adoptable Dogs,14-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58921,10-03-2018 12:26,Stray,0,D1803247,9.8102E+14,Chloe,Beagle,Tricolour,Dog,3 years 2 months.,Female,Adoptable Dogs,26-03-2018 00:00,Foster,0,21-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58921,10-03-2018 12:26,Stray,0,D1803247,9.8102E+14,Chloe,Beagle,Tricolour,Dog,3 years 2 months.,Female,Adoptable Dogs,21-04-2018 00:00,Adoption,0,13-07-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58921,10-03-2018 12:26,Stray,0,D1803247,9.8102E+14,Chloe,Beagle,Tricolour,Dog,3 years 2 months.,Female,Adoptable Dogs,16-07-2018 00:00,Adoption,0,09-04-2019 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58921,10-03-2018 12:26,Stray,0,D1803247,9.8102E+14,Chloe,Beagle,Tricolour,Dog,3 years 2 months.,Female,Adoptable Dogs,27-04-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58922,10-03-2018 13:15,Landlord issues,0,C1803250,9.8102E+14,Lily,Domestic Short Hair,Brown and Black,Cat,1 year 8 months.,Female,Adoptable Cat Kennels,17-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58923,10-03-2018 13:24,Stray,0,D1803248,9.8102E+14,Bailey,Lhasa Apso/Shih Tzu,Cream,Dog,8 years 8 months.,Female,Adoptable Dogs,20-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58924,10-03-2018 13:46,Incompatible with owner lifestyle,0,C1803251,9.8102E+14,Stewie,Maine Coon/Domestic Long Hair,Black and Brown,Cat,1 year 5 months.,Male,Adoptable Cat Middle Colony,12-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58926,10-03-2018 15:29,Allergies,0,C1803252,9.8102E+14,Boots,Domestic Short Hair,Torbie,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,28-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58927,11-03-2018 14:00,Allergies,0,R1803253,,Bubs,American,Grey,House Rabbit,1 year 8 months.,Male,Small Animal room,08-06-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58942,12-03-2018 13:34,Sick/Injured,0,D1803250,,Dobie,Doberman Pinscher,Black and Brown,Dog,11 months.,Male,Veterinary office,12-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58943,12-03-2018 14:53,Police Assist,0,D1803227,,Romeo,Poodle,Black,Dog,12 years 8 months.,Male,Dog room C,13-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58944,12-03-2018 15:03,Incompatible with owner lifestyle,0,C1803255,9.8102E+14,Roux,Domestic Long Hair,Black,Cat,2 years 5 months.,Male,Adoptable Cat Kennels,22-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58945,12-03-2018 15:42,Landlord issues,0,D1803256,9.8102E+14,Dixie,Pit Bull Terrier/Boxer,Tan,Dog,1 year 10 months.,Female,Adoptable Dogs,31-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58946,12-03-2018 16:46,Stray,0,C1803253,9.8102E+14,Adora,Domestic Short Hair,Black and Brown,Cat,1 year 11 months.,Female,Adoptable Cat Kennels,20-03-2018 00:00,Adoption,0,26-03-2018 00:00,Allergies,,Court Order/ Legal,0,0,0
58946,12-03-2018 16:46,Stray,0,C1803253,9.8102E+14,Adora,Domestic Short Hair,Black and Brown,Cat,1 year 11 months.,Female,Adoptable Cat Kennels,28-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58947,13-03-2018 11:36,Stray,0,C1803231,9.85121E+14,Louise,Domestic Short Hair,Black,Cat,6 years 8 months.,Female,Adoptable Cat Kennels,06-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58948,13-03-2018 12:58,Incompatible with owner lifestyle,0,C1803257,9.8102E+14,Sunshine,Domestic Short Hair,Calico,Cat,1 year 3 months.,Female,Adoptable Cat Middle Colony,17-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
